best_match_score,__id_left,__id_right,Event_left,Name_left,Age,Weight Class_left,Last Weight-In,Height_left,Reach_left,Born,Current Streak,UFC Competition,First Fight,Last Fight,Fight out of,Wins,Loss,Draws,No Contest,Concat_left,Event_right,Event Date,Event Location,Weight Class_right,Name_right,Height_right,Weight,Reach_right,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def.,TD Avg,TD Acc,TD Def,Sub. Avg.,Win s,Los s,Concat_right
0.8416916089655948,121_left,115_right,UFC on ESPN 4: Dos Anjos vs. Edwards,"손진수, Son Jin Soo",26,Bantamweight,137.0 lbs,"5'7"" (171cm)",,South Korea,1 Loss,2,2014-05-17,"September 15, 2018",South Korea,9,3,0,0,"UFC on ESPN 4: Dos Anjos vs. Edwards 손진수, Son Jin Soo",UFC Fight Night: Dos Anjos vs. Edwards,"July 20, 2019","San Antonio, Texas, USA",Bantamweight,Jin Soo Son,"5' 6""",135 lbs.,"69""",Orthodox,"Apr 01, 1993",3.87,26%,6.67,56%,1.0,14%,100%,0.0,9,3,UFC Fight Night: Dos Anjos vs. Edwards Jin Soo Son
0.652814369603341,122_left,108_right,UFC on ESPN 4: Dos Anjos vs. Edwards,Sam Alvey,33,Light Heavyweight,205.0 lbs,"6'2"" (188cm)","76.0"" (193cm)",United States,2 Losses,18,2007-08-11,"February 09, 2019","Manitowoc, Wisconsin",35,13,0,1,UFC on ESPN 4: Dos Anjos vs. Edwards Sam Alvey,UFC Fight Night: Dos Anjos vs. Edwards,"July 20, 2019","San Antonio, Texas, USA",Light Heavyweight,Sam Alvey,"6' 2""",205 lbs.,"75""",Southpaw,"May 06, 1986",3.17,45%,3.28,55%,0.1,20%,84%,0.1,33,12,UFC Fight Night: Dos Anjos vs. Edwards Sam Alvey
0.4956375924337386,123_left,109_right,UFC on ESPN 4: Dos Anjos vs. Edwards,Klidson Farias de Abreu,26,Light Heavyweight,209.0 lbs,"6'1"" (185cm)","74.0"" (188cm)","Manaus, Amazonas, Brazil",1 Loss,2,2011-11-13,"February 23, 2019","Curitiba, Parana, Brazil",14,3,0,0,UFC on ESPN 4: Dos Anjos vs. Edwards Klidson Farias de Abreu,UFC Fight Night: Dos Anjos vs. Edwards,"July 20, 2019","San Antonio, Texas, USA",Light Heavyweight,Klidson Abreu,"6' 0""",235 lbs.,"74""",Orthodox,"Dec 24, 1992",1.53,37%,2.0,55%,0.0,0%,66%,0.0,14,3,UFC Fight Night: Dos Anjos vs. Edwards Klidson Abreu
0.6628487027921405,124_left,122_right,UFC on ESPN 4: Dos Anjos vs. Edwards,Ray Borg,25,Bantamweight,137.8 lbs,"5'4"" (163cm)","63.0"" (160cm)","Albuquerque, New Mexico, United States",2 Losses,10,2011-09-10,"March 30, 2019","Albuquerque, New Mexico",15,4,0,0,UFC on ESPN 4: Dos Anjos vs. Edwards Ray Borg,UFC Fight Night: Dos Anjos vs. Edwards,"July 20, 2019","San Antonio, Texas, USA",Bantamweight,Ray Borg,"5' 4""",135 lbs.,"63""",Orthodox,"Aug 04, 1993",1.29,48%,1.95,46%,3.39,48%,38%,1.3,11,4,UFC Fight Night: Dos Anjos vs. Edwards Ray Borg
0.6427800364145416,125_left,123_right,UFC on ESPN 4: Dos Anjos vs. Edwards,Gabriel Silva,24,Featherweight,145.2 lbs,"5'4"" (162cm)",,"Vila Velha, Espirito Santo, Brazil",7 Wins,1,2011-11-26,"March 29, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",7,0,0,0,UFC on ESPN 4: Dos Anjos vs. Edwards Gabriel Silva,UFC Fight Night: Dos Anjos vs. Edwards,"July 20, 2019","San Antonio, Texas, USA",Bantamweight,Gabriel Silva,"5' 6""",135 lbs.,--,,"Aug 26, 1994",0.0,0%,0.0,0%,0.0,0%,0%,0.0,8,0,UFC Fight Night: Dos Anjos vs. Edwards Gabriel Silva
0.4295989290528256,126_left,124_right,UFC 240: Holloway vs. Edgar,Jerome-Max Kelii Holloway,27,Lightweight,155.0 lbs,"5'11"" (180cm)","69.0"" (175cm)","Oahu, Hawaii, United States",1 Loss,21,2006-11-25,"April 13, 2019","Waianae, Hawaii",23,5,0,0,UFC 240: Holloway vs. Edgar Jerome-Max Kelii Holloway,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Max Holloway,"5' 11""",155 lbs.,"69""",Orthodox,"Dec 04, 1991",6.93,45%,4.33,63%,0.29,83%,83%,0.5,20,4,UFC 240: Holloway vs. Edgar Max Holloway
0.42955043186097625,127_left,125_right,UFC 240: Holloway vs. Edgar,Frank James Edgar,37,Featherweight,145.6 lbs,"5'6"" (168cm)","72.0"" (183cm)","Toms River, New Jersey, United States",1 Win,25,2005-07-10,"April 21, 2018","Toms River, New Jersey",23,6,1,0,UFC 240: Holloway vs. Edgar Frank James Edgar,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Frankie Edgar,"5' 6""",145 lbs.,"68""",Orthodox,"Oct 16, 1981",3.59,40%,2.22,70%,2.47,33%,65%,0.4,22,6,UFC 240: Holloway vs. Edgar Frankie Edgar
0.0031576643556102705,128_left,124_right,UFC 240: Holloway vs. Edgar,Cristiane Justino Venancio,33,Featherweight,144.0 lbs,"5'8"" (173cm)","69.0"" (175cm)","Curitiba, Parana, Brazil",1 Loss,7,2005-05-17,"December 29, 2018","San Diego, California",20,2,0,1,UFC 240: Holloway vs. Edgar Cristiane Justino Venancio,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Max Holloway,"5' 11""",155 lbs.,"69""",Orthodox,"Dec 04, 1991",6.93,45%,4.33,63%,0.29,83%,83%,0.5,20,4,UFC 240: Holloway vs. Edgar Max Holloway
0.9667962683402552,129_left,127_right,UFC 240: Holloway vs. Edgar,Felicia Spencer,28,Featherweight,145.6 lbs,"5'6"" (168cm)","68.0"" (173cm)","Montreal, Quebec",12 Wins,2,2012-08-19,"May 18, 2019","Orlando, Florida",12,1,0,0,UFC 240: Holloway vs. Edgar Felicia Spencer,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Women's Featherweight,Felicia Spencer,"5' 6""",145 lbs.,"68""",Orthodox,"Nov 29, 1990",6.47,70%,0.88,50%,4.41,50%,0%,4.4,7,0,UFC 240: Holloway vs. Edgar Felicia Spencer
0.113378979056419,130_left,124_right,UFC 240: Holloway vs. Edgar,Brian Ortega,28,Featherweight,144.8 lbs,"5'9"" (175cm)","69.0"" (175cm)","Torrance, California",1 Loss,9,2010-04-25,"December 08, 2018","Torrance, California",14,1,0,1,UFC 240: Holloway vs. Edgar Brian Ortega,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Max Holloway,"5' 11""",155 lbs.,"69""",Orthodox,"Dec 04, 1991",6.93,45%,4.33,63%,0.29,83%,83%,0.5,20,4,UFC 240: Holloway vs. Edgar Max Holloway
0.113378979056419,131_left,124_right,UFC 240: Holloway vs. Edgar,Забит Магомедшарипов,28,Featherweight,146.0 lbs,"6'1"" (185cm)","73.0"" (185cm)",Russia,13 Wins,6,2012-05-09,"March 02, 2019","Khasavyurt, Russia",17,2,0,0,UFC 240: Holloway vs. Edgar Забит Магомедшарипов,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Max Holloway,"5' 11""",155 lbs.,"69""",Orthodox,"Dec 04, 1991",6.93,45%,4.33,63%,0.29,83%,83%,0.5,20,4,UFC 240: Holloway vs. Edgar Max Holloway
0.8565749536394465,132_left,140_right,UFC 240: Holloway vs. Edgar,Alexandre Pantoja Passidomo,29,Flyweight,125.5 lbs,"5'5"" (166cm)","68.0"" (173cm)","Rio de Janeiro, Brazil",3 Wins,7,2007-07-21,"April 13, 2019","Arraial do Cabo, Rio de Janeiro, Brazil",21,3,0,0,UFC 240: Holloway vs. Edgar Alexandre Pantoja Passidomo,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Flyweight,Alexandre Pantoja,"5' 5""",125 lbs.,"67""",Orthodox,"Apr 16, 1990",4.48,48%,3.23,59%,0.72,50%,62%,1.7,21,3,UFC 240: Holloway vs. Edgar Alexandre Pantoja
0.4345918470513006,133_left,141_right,UFC 240: Holloway vs. Edgar,Deiveson Alcantra,31,Flyweight,126.0 lbs,"5'5"" (165cm)","68.0"" (173cm)",Brazil,1 Loss,6,2012-02-17,"March 23, 2019","Belem, Para, Brazil",15,1,0,0,UFC 240: Holloway vs. Edgar Deiveson Alcantra,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Flyweight,Deiveson Figueiredo,"5' 5""",125 lbs.,"68""",Orthodox,"Dec 18, 1987",1.91,48%,1.65,52%,1.82,46%,47%,2.9,15,1,UFC 240: Holloway vs. Edgar Deiveson Figueiredo
0.8610331117485159,134_left,135_right,UFC 240: Holloway vs. Edgar,Kyle Stewart,30,Welterweight,170.4 lbs,"6'0"" (183cm)","76.0"" (193cm)",United States,1 Loss,2,2012-05-19,"January 19, 2019","Tempe, Arizona",20,3,0,0,UFC 240: Holloway vs. Edgar Kyle Stewart,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Lightweight,Kyle Stewart,"6' 2""",170 lbs.,"76""",Orthodox,"Jan 31, 1989",1.16,33%,2.32,47%,3.86,100%,50%,0.0,11,2,UFC 240: Holloway vs. Edgar Kyle Stewart
0.9467276019626565,135_left,134_right,UFC 240: Holloway vs. Edgar,Erik Koch,30,Lightweight,155.0 lbs,"5'10"" (178cm)","71.5"" (182cm)","Cedar Rapids, Iowa, United States",2 Losses,10,2006-07-22,"January 27, 2018","Milwaukee, Wisconsin",17,6,0,0,UFC 240: Holloway vs. Edgar Erik Koch,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Lightweight,Erik Koch,"5' 10""",155 lbs.,"71""",Southpaw,"Oct 04, 1988",2.32,40%,2.98,45%,0.64,50%,79%,1.1,15,6,UFC 240: Holloway vs. Edgar Erik Koch
0.9667962683402552,136_left,132_right,UFC 240: Holloway vs. Edgar,Gillian Robertson,24,Flyweight,125.0 lbs,"5'2"" (157cm)","66.0"" (168cm)","Niagara Falls, Ontario, Canada",1 Win,5,2013-07-13,"February 23, 2019","Port Saint Lucie, Florida",15,4,0,0,UFC 240: Holloway vs. Edgar Gillian Robertson,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Women's Flyweight,Gillian Robertson,"5' 5""",125 lbs.,"63""",,"May 17, 1995",1.55,42%,2.34,56%,3.97,50%,0%,2.0,6,3,UFC 240: Holloway vs. Edgar Gillian Robertson
0.7449420884125179,137_left,133_right,UFC 240: Holloway vs. Edgar,Sarah Frota Lima,32,Strawweight,123.0 lbs,"5'6"" (168cm)","69.0"" (175cm)","Goiania, Goias, Brazil",1 Loss,2,2016-04-16,"February 02, 2019","Balneario Camboriu, Santa Catarina, Brazil",9,1,0,0,UFC 240: Holloway vs. Edgar Sarah Frota Lima,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Women's Flyweight,Sarah Frota,"5' 6""",115 lbs.,"69""",Southpaw,"Apr 14, 1987",6.29,53%,2.28,64%,0.0,0%,60%,0.0,9,1,UFC 240: Holloway vs. Edgar Sarah Frota
1.0419216654761907,138_left,131_right,UFC 240: Holloway vs. Edgar,Mara Romero Borella,33,Flyweight,125.0 lbs,"5'6"" (168cm)","67.0"" (170cm)","Ponte dell'Olio, Piacenza, Italy",1 Win,4,2014-03-01,"February 02, 2019","Polpenazze del Garda, Piacenza, Italy",12,5,0,2,UFC 240: Holloway vs. Edgar Mara Romero Borella,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Women's Flyweight,Mara Romero Borella,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 03, 1986",3.37,37%,3.16,70%,1.82,44%,50%,0.5,12,5,UFC 240: Holloway vs. Edgar Mara Romero Borella
0.7508117970477072,139_left,130_right,UFC 240: Holloway vs. Edgar,Lauren Taylor-Murphy,35,Flyweight,125.6 lbs,"5'8"" (173cm)","68.0"" (173cm)",United States,1 Loss,7,2010-06-09,"June 01, 2018","Peoria, AZ",10,4,0,0,UFC 240: Holloway vs. Edgar Lauren Taylor-Murphy,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Women's Flyweight,Lauren Murphy,"5' 7""",125 lbs.,"67""",Orthodox,"Jul 27, 1983",3.73,40%,3.81,60%,1.0,30%,62%,0.0,10,4,UFC 240: Holloway vs. Edgar Lauren Murphy
0.8610331117485159,140_left,138_right,UFC 240: Holloway vs. Edgar,Alexis Davis,34,Flyweight,125.0 lbs,"5'6"" (168cm)","68.0"" (173cm)","Port Colborne, Ontario, Canada",2 Losses,11,2007-04-07,"March 23, 2019","Port Colborne, Ontario",19,9,0,0,UFC 240: Holloway vs. Edgar Alexis Davis,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Women's Flyweight,Alexis Davis,"5' 6""",125 lbs.,"68""",Orthodox,"Oct 04, 1984",4.24,46%,4.15,55%,0.82,40%,34%,0.9,19,9,UFC 240: Holloway vs. Edgar Alexis Davis
0.8365062872618477,141_left,139_right,UFC 240: Holloway vs. Edgar,Viviane Araujo Gomes,32,Bantamweight,131.0 lbs,"5'6"" (168cm)","68.0"" (173cm)",Brazil,4 Wins,2,2015-07-04,"May 11, 2019","Brasilia, Federal District, Brazil",7,1,0,0,UFC 240: Holloway vs. Edgar Viviane Araujo Gomes,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Women's Flyweight,Viviane Araujo,"5' 4""",135 lbs.,"68""",Orthodox,"Nov 21, 1986",5.65,53%,4.26,66%,4.17,100%,100%,0.0,7,1,UFC 240: Holloway vs. Edgar Viviane Araujo
1.253447978659669,142_left,136_right,UFC 240: Holloway vs. Edgar,Olivier Aubin-Mercier,30,Lightweight,155.8 lbs,"5'9"" (175cm)","70.5"" (179cm)","Montreal, Quebec, Canada",2 Losses,12,2010-09-11,"December 08, 2018","Montreal, Quebec",15,4,0,0,UFC 240: Holloway vs. Edgar Olivier Aubin-Mercier,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Lightweight,Olivier Aubin-Mercier,"5' 9""",155 lbs.,"70""",Southpaw,"Feb 23, 1989",2.59,51%,2.95,55%,2.63,35%,65%,0.6,12,4,UFC 240: Holloway vs. Edgar Olivier Aubin-Mercier
0.113378979056419,143_left,124_right,UFC 240: Holloway vs. Edgar,Арман Царукян,22,Lightweight,155.0 lbs,"5'8"" (172cm)","72.5"" (184cm)",Armenia,1 Loss,2,2015-09-25,"April 20, 2019","Krasnodar, Russia",16,3,0,0,UFC 240: Holloway vs. Edgar Арман Царукян,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Max Holloway,"5' 11""",155 lbs.,"69""",Orthodox,"Dec 04, 1991",6.93,45%,4.33,63%,0.29,83%,83%,0.5,20,4,UFC 240: Holloway vs. Edgar Max Holloway
0.8451290699245272,144_left,128_right,UFC 240: Holloway vs. Edgar,Gavin Tucker,33,Featherweight,145.5 lbs,"5'7"" (170cm)","66.0"" (168cm)","Ship Cove, Newfoundland and Labrador, Canada",1 Loss,3,2011-02-19,"September 09, 2017","Halifax, Nova Scotia",10,1,0,0,UFC 240: Holloway vs. Edgar Gavin Tucker,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Gavin Tucker,"5' 6""",145 lbs.,"66""",Southpaw,"Jun 17, 1986",2.6,31%,5.07,53%,0.5,20%,42%,0.5,10,1,UFC 240: Holloway vs. Edgar Gavin Tucker
0.519458043820576,145_left,129_right,UFC 240: Holloway vs. Edgar,"최승우, Choi Seung Woo",26,Featherweight,145.0 lbs,"5'11"" (181cm)","74.5"" (189cm)",South Korea,1 Loss,2,2015-06-27,"April 20, 2019","Seoul, South Korea",8,2,0,0,"UFC 240: Holloway vs. Edgar 최승우, Choi Seung Woo",UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Seungwoo Choi,"6' 0""",145 lbs.,"74""",Orthodox,"Nov 03, 1992",1.73,44%,3.33,35%,0.0,0%,68%,0.0,7,2,UFC 240: Holloway vs. Edgar Seungwoo Choi
0.113378979056419,146_left,124_right,UFC 240: Holloway vs. Edgar,Krzysztof Jotko,29,Middleweight,185.0 lbs,"6'1"" (185cm)","77.0"" (196cm)","Elbląg, Poland",1 Win,12,2010-06-18,"April 20, 2019","Orneta, Poland",20,4,0,0,UFC 240: Holloway vs. Edgar Krzysztof Jotko,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Max Holloway,"5' 11""",155 lbs.,"69""",Orthodox,"Dec 04, 1991",6.93,45%,4.33,63%,0.29,83%,83%,0.5,20,4,UFC 240: Holloway vs. Edgar Max Holloway
0.0031576643556102705,147_left,124_right,UFC 240: Holloway vs. Edgar,Marc-André Barriault,29,Middleweight,185.0 lbs,"6'0"" (183cm)","73.0"" (185cm)","Gatineau, Quebec, Canada",1 Loss,2,2012-05-11,"May 04, 2019","Quebec City, Quebec",15,5,0,0,UFC 240: Holloway vs. Edgar Marc-André Barriault,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Max Holloway,"5' 11""",155 lbs.,"69""",Orthodox,"Dec 04, 1991",6.93,45%,4.33,63%,0.29,83%,83%,0.5,20,4,UFC 240: Holloway vs. Edgar Max Holloway
0.113378979056419,148_left,124_right,UFC 240: Holloway vs. Edgar,Giacomo Lemos,29,Heavyweight,,"6'3"" (191cm)",,Brazil,6 Wins,1,2016-06-04,"April 08, 2019","Florianopolis, Santa Catarina, Brazil",6,0,0,0,UFC 240: Holloway vs. Edgar Giacomo Lemos,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Max Holloway,"5' 11""",155 lbs.,"69""",Orthodox,"Dec 04, 1991",6.93,45%,4.33,63%,0.29,83%,83%,0.5,20,4,UFC 240: Holloway vs. Edgar Max Holloway
0.113378979056419,149_left,124_right,UFC 240: Holloway vs. Edgar,Tanner Boser,27,Heavyweight,249.0 lbs,"6'2"" (188cm)",,"Bonnyville, Alberta, Canada",1 Win,1,2012-10-05,"May 24, 2019","Bonnyville, Alberta",16,5,1,0,UFC 240: Holloway vs. Edgar Tanner Boser,UFC 240: Holloway vs. Edgar,"July 27, 2019","Edmonton, Alberta, Canada",Featherweight,Max Holloway,"5' 11""",155 lbs.,"69""",Orthodox,"Dec 04, 1991",6.93,45%,4.33,63%,0.29,83%,83%,0.5,20,4,UFC 240: Holloway vs. Edgar Max Holloway
-0.5527385271940539,150_left,123_right,UFC on ESPN 5,Claudio Henrique Da Silva,36,Welterweight,170.0 lbs,"5'11"" (180cm)","71.0"" (180cm)","Rondonopolis, Mato Grosso, Brazil",13 Wins,5,2007-11-10,"March 16, 2019","Minas Gerais, Brazil",13,1,0,0,UFC on ESPN 5 Claudio Henrique Da Silva,UFC Fight Night: Dos Anjos vs. Edwards,"July 20, 2019","San Antonio, Texas, USA",Bantamweight,Gabriel Silva,"5' 6""",135 lbs.,--,,"Aug 26, 1994",0.0,0%,0.0,0%,0.0,0%,0%,0.0,8,0,UFC Fight Night: Dos Anjos vs. Edwards Gabriel Silva
-0.9825445761160129,151_left,2_right,UFC on ESPN 5,"Ramazan Dadaevich Emeev, Рамазан Эмеев",32,Welterweight,171.0 lbs,"5'11"" (180cm)","68.5"" (174cm)",Azerbaijan,7 Wins,4,2009-10-24,"September 15, 2018","Makhachkala, Russia",18,3,0,0,"UFC on ESPN 5 Ramazan Dadaevich Emeev, Рамазан Эмеев",UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.5760375273385879,152_left,123_right,UFC on ESPN 5,Joaquim Antônio Magalhães Silva,30,Lightweight,155.0 lbs,"5'8"" (173cm)","69.0"" (175cm)","Anapolis, Goias, Brazil",1 Win,6,2010-10-15,"December 15, 2018","Curitiba, Parana, Brazil",11,1,0,0,UFC on ESPN 5 Joaquim Antônio Magalhães Silva,UFC Fight Night: Dos Anjos vs. Edwards,"July 20, 2019","San Antonio, Texas, USA",Bantamweight,Gabriel Silva,"5' 6""",135 lbs.,--,,"Aug 26, 1994",0.0,0%,0.0,0%,0.0,0%,0%,0.0,8,0,UFC Fight Night: Dos Anjos vs. Edwards Gabriel Silva
-0.7621019467143955,153_left,2_right,UFC on ESPN 5,Nasrat Mohammad Haqparast,23,Lightweight,156.0 lbs,"5'10"" (178cm)","72.0"" (183cm)",Germany,2 Wins,4,2012-12-15,"October 27, 2018","Hamburg, Germany",10,2,0,0,UFC on ESPN 5 Nasrat Mohammad Haqparast,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.6418462988247874,154_left,2_right,UFC on ESPN 5,Matthew Schnell,29,Bantamweight,135.0 lbs,"5'8"" (173cm)","72.5"" (184cm)",United States,3 Wins,6,2009-05-09,"March 09, 2019","Shreveport, Louisiana",23,6,0,0,UFC on ESPN 5 Matthew Schnell,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.25763782416823394,155_left,41_right,UFC on ESPN 5,Jordan Espinosa,29,Flyweight,126.0 lbs,"5'7"" (170cm)","69.5"" (177cm)",United States,5 Wins,2,2010-09-25,"March 23, 2019","Albuquerque, New Mexico",14,6,0,1,UFC on ESPN 5 Jordan Espinosa,UFC Fight Night: Ngannou vs. Dos Santos,"June 29, 2019","Minneapolis, Minnesota, USA",Featherweight,Jordan Griffin,"5' 10""",145 lbs.,"72""",Southpaw,"Feb 28, 1990",3.69,49%,3.75,47%,0.0,0%,57%,1.6,17,6,UFC Fight Night: Ngannou vs. Dos Santos Jordan Griffin
-0.635976590189598,156_left,2_right,UFC on ESPN+ 14,Cyril Gané,28,Heavyweight,244.0 lbs,"6'5"" (196cm)","83.0"" (211cm)",France,3 Wins,1,2018-08-02,"May 24, 2019","Vircennes, France",3,0,0,0,UFC on ESPN+ 14 Cyril Gané,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.4040494063358955,157_left,154_right,UFC on ESPN+ 14,Raphael Pessoa,30,Heavyweight,263.6 lbs,"6'3"" (190cm)",,Brazil,9 Wins,1,2016-12-10,"September 21, 2018","Rio de Janeiro, Rio de Janeiro, Brazil",9,0,0,0,UFC on ESPN+ 14 Raphael Pessoa,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Bantamweight,Raphael Assuncao,"5' 5""",135 lbs.,"66""",Orthodox,"Jul 19, 1982",3.34,40%,2.24,70%,1.38,36%,79%,0.3,27,6,UFC 241: Cormier vs. Miocic 2 Raphael Assuncao
-0.635976590189598,158_left,2_right,UFC on ESPN+ 14,Oskar Piechota,29,Middleweight,185.5 lbs,"6'0"" (183cm)","76.0"" (193cm)",Poland,1 Loss,4,2011-03-05,"July 06, 2018","Gdańsk, Poland",11,1,1,0,UFC on ESPN+ 14 Oskar Piechota,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.7461979048904067,159_left,2_right,UFC on ESPN+ 14,Rodolfo Vieira Srour,29,Middleweight,186.1 lbs,"6'1"" (185cm)","74.0"" (188cm)",Brazil,5 Wins,1,2017-02-11,"June 08, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",5,0,0,0,UFC on ESPN+ 14 Rodolfo Vieira Srour,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
0.23155638310193646,160_left,142_right,UFC on ESPN+ 14,Tecia Torres,29,Strawweight,115.0 lbs,"5'1"" (155cm)","61.0"" (155cm)",United States,3 Losses,11,2011-09-23,"March 02, 2019","Coconut Creek, Florida",17,4,0,0,UFC on ESPN+ 14 Tecia Torres,UFC Fight Night: Montevideo,"August 10, 2019","Montevideo, Uruguay",Women's Strawweight,Tecia Torres,"5' 1""",115 lbs.,"60""",Orthodox,"Aug 16, 1989",4.18,48%,3.23,64%,0.75,16%,50%,0.1,10,4,UFC Fight Night: Montevideo Tecia Torres
0.043481001892798556,161_left,143_right,UFC on ESPN+ 14,Marina Alcalde Rodriguez,32,Strawweight,114.8 lbs,"5'6"" (168cm)","65.0"" (165cm)","Bage, Rio Grande do Sul, Brazil",11 Wins,3,2014-10-04,"March 30, 2019","Florianopolis, Santa Catarina, Brazil",11,0,1,0,UFC on ESPN+ 14 Marina Alcalde Rodriguez,UFC Fight Night: Montevideo,"August 10, 2019","Montevideo, Uruguay",Women's Strawweight,Marina Rodriguez,"5' 6""",115 lbs.,"65""",Orthodox,"Apr 29, 1987",6.44,54%,3.21,57%,0.45,50%,66%,0.0,11,0,UFC Fight Night: Montevideo Marina Rodriguez
-0.7461979048904067,162_left,2_right,UFC on ESPN+ 14,Raulian Paiva Frazão,23,Flyweight,125.0 lbs,"5'8"" (173cm)","69.5"" (177cm)",Brazil,1 Loss,2,2013-10-01,"February 09, 2019","Santana, Amapa, Brazil",18,2,0,0,UFC on ESPN+ 14 Raulian Paiva Frazão,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.635976590189598,163_left,2_right,UFC on ESPN+ 14,Rogério Bontorin,27,Flyweight,124.5 lbs,"5'5"" (165cm)","67.0"" (170cm)","Adrianopolis, Parana, Brazil",3 Wins,2,2013-04-06,"February 02, 2019","Colombo, Parana, Brazil",15,1,0,1,UFC on ESPN+ 14 Rogério Bontorin,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
